,Company,TypeName,Ram,Gpu,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_,SSD,HDD
1194,Dell,2 in 1 Convertible,8,Intel,Windows,1.6,63882.72,1,1,165.6321180513006,Intel Core i5,256,0
1195,HP,Notebook,12,Nvidia,Windows,2.21,70702.56,0,1,141.21199808219862,Intel Core i7,128,1000
1196,Lenovo,Notebook,4,AMD,No,1.9,19607.04,0,0,100.45466986113651,Intel Core i3,0,1000
1197,Asus,Gaming,16,Nvidia,Windows,4.3,114552.0,0,1,127.33567457123111,Intel Core i7,512,1000
1198,Acer,Notebook,4,Intel,Linux,2.1,14492.16,0,0,100.45466986113651,Intel Processor,0,1000
1199,MSI,Gaming,16,Nvidia,Windows,2.43,109165.392,0,0,127.33567457123111,Intel Core i7,256,1000
1200,Dell,Notebook,4,AMD,Windows,2.3,26586.72,0,0,100.45466986113651,Intel Core i3,128,0
1201,Lenovo,Notebook,8,Nvidia,No,2.2,33513.119999999995,0,0,100.45466986113651,Intel Core i7,0,500
1202,Dell,2 in 1 Convertible,16,Intel,Windows,2.0,68464.8,1,0,141.21199808219862,Intel Core i7,512,0
1203,Dell,Ultrabook,16,Intel,Windows,1.2,142790.4,1,0,276.053530085501,Intel Core i7,512,0
1204,Asus,Gaming,8,Nvidia,Windows,2.2,62284.32,0,0,141.21199808219862,Intel Core i7,0,1000
1205,Dell,Notebook,8,AMD,Windows,2.36,47365.92,0,0,141.21199808219862,Intel Core i5,256,0
1206,HP,Notebook,8,Intel,Windows,1.91,30849.12,0,0,100.45466986113651,Intel Core i5,256,0
1207,Lenovo,Notebook,4,AMD,Windows,2.2,15930.72,0,0,100.45466986113651,AMD processor,0,500
1208,Acer,Notebook,8,Nvidia,Windows,3.3,33513.119999999995,0,0,106.11306214269258,Intel Core i3,0,1000
1209,Asus,Gaming,16,Nvidia,Windows,2.2,130482.72,0,0,141.21199808219862,Intel Core i7,256,1000
1210,Apple,Ultrabook,8,Intel,Mac,0.92,68145.12,0,1,226.41554716935852,Intel Processor,0,0
1211,Asus,Notebook,16,Nvidia,Windows,2.2,93186.72,0,0,141.21199808219862,Intel Core i7,128,1000
1212,MSI,Gaming,16,Nvidia,Windows,2.43,103842.1872,0,1,127.33567457123111,Intel Core i7,256,1000
1213,Dell,2 in 1 Convertible,8,Intel,Windows,2.191,53226.72,1,1,141.21199808219862,Intel Core i5,256,0
1214,Asus,Gaming,16,Nvidia,Windows,2.9,103842.72,0,0,127.33567457123111,Intel Core i7,256,1000
1215,Acer,Netbook,2,Intel,Chrome,1.3,9270.72,0,0,135.0942111925629,Intel Processor,32,0
1216,Acer,Notebook,4,Nvidia,Windows,3.3,31861.44,0,0,106.11306214269258,Intel Core i3,0,1000
1217,Lenovo,Notebook,8,Intel,No,2.8,28717.92,0,0,106.11306214269258,Intel Core i5,0,1000
1218,Lenovo,Gaming,8,Nvidia,Windows,2.6,67772.16,0,1,141.21199808219862,Intel Core i7,128,1000
1219,Acer,2 in 1 Convertible,8,Intel,Windows,1.2,61218.72,1,1,157.3505121487356,Intel Core i7,256,0
1220,Lenovo,Notebook,8,Intel,Windows,2.3,81465.12,0,1,141.21199808219862,Intel Core i7,256,0
1221,MSI,Gaming,8,Nvidia,Windows,2.2,78647.1408,0,0,141.21199808219862,Intel Core i7,128,1000
1222,HP,Notebook,6,AMD,Windows,2.1,28185.12,0,0,141.21199808219862,AMD processor,0,1000
1223,Dell,Ultrabook,8,Intel,Windows,1.26,91288.3536,1,0,176.23257360658386,Intel Core i5,256,0
1224,Dell,2 in 1 Convertible,4,Intel,Windows,2.08,27119.52,1,0,146.86047800548656,Intel Core i3,0,500
1225,Asus,Notebook,4,Intel,Windows,2.65,16463.52,0,0,100.45466986113651,Intel Processor,0,1000
1226,Dell,Ultrabook,8,Intel,Windows,1.29,78694.56,1,0,276.053530085501,Intel Core i7,256,0
1227,Dell,Notebook,4,Intel,Linux,2.18,27804.7008,0,0,100.45466986113651,Intel Core i5,0,1000
1228,Lenovo,Gaming,16,Nvidia,Windows,2.6,54825.12,1,1,141.21199808219862,Intel Core i7,128,1000
1229,MSI,Gaming,8,Nvidia,Windows,2.2,61218.72,0,0,141.21199808219862,Intel Core i7,128,1000
1230,Lenovo,Netbook,16,Intel,Windows,1.3,87912.0,1,1,176.23257360658386,Intel Core i7,512,0
1231,Razer,Gaming,16,Nvidia,Windows,1.95,186426.72,0,0,157.3505121487356,Intel Core i7,1000,0
1232,Dell,Notebook,8,Intel,Windows,2.3,24988.8528,1,0,100.45466986113651,Intel Core i3,0,1000
1233,MSI,Gaming,16,Nvidia,Windows,2.7,85141.44,0,0,127.33567457123111,Intel Core i7,256,1000
1234,Apple,Ultrabook,4,Intel,Mac,1.08,51095.52,0,0,135.0942111925629,Intel Core i5,0,0
1235,HP,Notebook,4,Intel,Windows,2.1,25467.84,0,0,141.21199808219862,Intel Core i3,0,1000
1236,HP,Ultrabook,8,Intel,Windows,1.54,117119.5632,0,0,209.8006828649808,Intel Core i7,256,0
1237,Dell,Notebook,4,Intel,Windows,2.24,39267.36,0,0,100.45466986113651,Intel Core i5,0,500
1238,MSI,Gaming,8,Nvidia,Windows,2.3,62284.32,0,0,141.21199808219862,Intel Core i7,128,1000
1239,Lenovo,Notebook,16,Intel,Windows,1.4,79866.72,0,1,165.6321180513006,Intel Core i7,512,0
1240,Lenovo,Notebook,6,AMD,Windows,2.2,31838.5296,0,0,141.21199808219862,AMD processor,256,0
1241,Asus,Ultrabook,8,Intel,Windows,1.45,68198.4,0,0,165.6321180513006,Intel Core i7,256,0
1242,Acer,Notebook,4,Intel,Linux,2.4,19276.704,0,0,100.45466986113651,Intel Core i3,0,500
1243,Dell,2 in 1 Convertible,16,Nvidia,Windows,2.77,95850.72,1,0,127.33567457123111,Intel Core i7,512,0
1244,HP,Notebook,4,Intel,Windows,1.54,58607.46719999999,0,0,157.3505121487356,Intel Core i5,256,0
1245,Asus,Gaming,16,Nvidia,Windows,2.5,85248.0,0,1,141.21199808219862,Intel Core i7,256,1000
1246,Dell,Notebook,4,Intel,Windows,1.6,46620.0,0,0,111.93520355955211,Intel Core i5,0,500
1247,Asus,Gaming,16,Nvidia,Windows,2.34,123876.0,0,1,141.21199808219862,Intel Core i7,256,1000
1248,Lenovo,Notebook,8,Intel,No,2.3,30529.44,0,1,141.21199808219862,Intel Core i5,256,0
1249,Dell,2 in 1 Convertible,8,Intel,Windows,1.24,96596.64,1,0,276.053530085501,Intel Core i5,256,0
1250,Dell,Notebook,4,Intel,Linux,2.2,17262.72,0,0,100.45466986113651,Intel Processor,0,500
1251,HP,Notebook,4,AMD,Windows,1.86,21258.72,0,0,100.45466986113651,AMD processor,0,500
1252,Lenovo,Notebook,6,Nvidia,Windows,2.4,30316.32,0,0,141.21199808219862,Intel Core i3,128,0
1253,Lenovo,Notebook,8,Intel,Windows,1.9,57116.16,0,1,157.3505121487356,Intel Core i5,256,0
1254,Dell,Notebook,4,Intel,Windows,2.2,23655.7872,0,0,100.45466986113651,Intel Processor,0,500
1255,Asus,Notebook,4,Intel,Windows,2.0,18061.92,0,0,100.45466986113651,Intel Processor,0,1000
1256,Asus,Gaming,16,Nvidia,Windows,4.0,101232.0,0,1,127.33567457123111,Intel Core i7,128,1000
1257,Dell,Notebook,4,Intel,Windows,2.29,26107.2,0,0,100.45466986113651,Intel Core i3,0,500
1258,Lenovo,Notebook,8,AMD,Windows,2.32,47685.6,0,0,141.21199808219862,Intel Core i7,0,0
1259,MSI,Gaming,8,Nvidia,Windows,2.4,65481.12,0,0,141.21199808219862,Intel Core i7,128,1000
1260,Lenovo,2 in 1 Convertible,4,Intel,Windows,1.8,44382.7728,1,0,157.3505121487356,Intel Core i5,128,0
1261,Asus,Ultrabook,8,Intel,Windows,1.2,38841.12,0,1,165.6321180513006,Intel Processor,512,0
1262,Dell,Notebook,6,Intel,Windows,2.3,24455.52,0,0,100.45466986113651,Intel Core i3,0,1000
1263,Acer,Notebook,4,Intel,Linux,2.4,15397.92,0,0,100.45466986113651,Intel Processor,0,500
1264,Dell,Notebook,2,Intel,Windows,2.2,20193.12,0,0,100.45466986113651,Intel Processor,0,500
1265,Lenovo,Notebook,8,Nvidia,Windows,2.6,47898.72,0,1,141.21199808219862,Intel Core i7,0,1000
1266,HP,Notebook,6,AMD,Windows,2.04,29303.4672,0,0,141.21199808219862,AMD processor,0,0
1267,Dell,Notebook,8,AMD,Linux,2.3,42943.1472,0,0,100.45466986113651,Intel Core i7,0,1000
1268,HP,Netbook,2,Intel,Windows,1.17,11135.52,0,0,135.0942111925629,Intel Processor,0,0
1269,Asus,Notebook,4,Nvidia,Windows,2.2,38378.6496,0,0,100.45466986113651,Intel Core i7,0,500
1270,Lenovo,2 in 1 Convertible,4,Intel,Windows,1.8,33992.64,1,1,157.3505121487356,Intel Core i7,128,0
1271,Lenovo,2 in 1 Convertible,16,Intel,Windows,1.3,79866.72,1,1,276.053530085501,Intel Core i7,512,0
1272,Lenovo,Notebook,2,Intel,Windows,1.5,12201.12,0,0,111.93520355955211,Intel Processor,0,0
1273,HP,Notebook,6,AMD,Windows,2.19,40705.92,0,0,100.45466986113651,Intel Core i7,0,1000
1274,Asus,Notebook,4,Intel,Windows,2.2,19660.32,0,0,100.45466986113651,Intel Processor,0,500
1275,Asus,Ultrabook,8,Intel,Windows,1.2,38841.12,0,1,165.6321180513006,Intel Processor,512,0
1276,Dell,Notebook,6,Intel,Windows,2.3,24455.52,0,0,100.45466986113651,Intel Core i3,0,1000
1277,Acer,Notebook,4,Intel,Linux,2.4,15397.92,0,0,100.45466986113651,Intel Processor,0,500
1278,Dell,Notebook,2,Intel,Windows,2.2,20193.12,0,0,100.45466986113651,Intel Processor,0,500
1279,Lenovo,Notebook,8,Nvidia,Windows,2.6,47898.72,0,1,141.21199808219862,Intel Core i7,0,1000
1280,HP,Notebook,6,AMD,Windows,2.04,29303.4672,0,0,141.21199808219862,AMD processor,0,0
1281,Dell,Notebook,8,AMD,Linux,2.3,42943.1472,0,0,100.45466986113651,Intel Core i7,0,1000
1282,HP,Netbook,2,Intel,Windows,1.17,11135.52,0,0,135.0942111925629,Intel Processor,0,0
1283,Asus,Notebook,4,Nvidia,Windows,2.2,38378.6496,0,0,100.45466986113651,Intel Core i7,0,500
1284,Lenovo,2 in 1 Convertible,4,Intel,Windows,1.8,33992.64,1,1,157.3505121487356,Intel Core i7,128,0
1285,Lenovo,2 in 1 Convertible,16,Intel,Windows,1.3,79866.72,1,1,276.053530085501,Intel Core i7,512,0
1286,Lenovo,Notebook,2,Intel,Windows,1.5,12201.12,0,0,111.93520355955211,Intel Processor,0,0
1287,HP,Notebook,6,AMD,Windows,2.19,40705.92,0,0,100.45466986113651,Intel Core i7,0,1000
1288,Asus,Notebook,4,Intel,Windows,2.2,19660.32,0,0,100.45466986113651,Intel Processor,0,500
1289,Asus,Ultrabook,8,Intel,Windows,1.2,38841.12,0,1,165.6321180513006,Intel Processor,512,0
1290,Dell,Notebook,6,Intel,Windows,2.3,24455.52,0,0,100.45466986113651,Intel Core i3,0,1000
1291,Acer,Notebook,4,Intel,Linux,2.4,15397.92,0,0,100.45466986113651,Intel Processor,0,500
1292,Dell,Notebook,2,Intel,Windows,2.2,20193.12,0,0,100.45466986113651,Intel Processor,0,500
1293,Lenovo,Notebook,8,Nvidia,Windows,2.6,47898.72,0,1,141.21199808219862,Intel Core i7,0,1000
1294,HP,Notebook,6,AMD,Windows,2.04,29303.4672,0,0,141.21199808219862,AMD processor,0,0
1295,Dell,Notebook,8,AMD,Linux,2.3,42943.1472,0,0,100.45466986113651,Intel Core i7,0,1000
1296,HP,Netbook,2,Intel,Windows,1.17,11135.52,0,0,135.0942111925629,Intel Processor,0,0
1297,Asus,Notebook,4,Nvidia,Windows,2.2,38378.6496,0,0,100.45466986113651,Intel Core i7,0,500
1298,Lenovo,2 in 1 Convertible,4,Intel,Windows,1.8,33992.64,1,1,157.3505121487356,Intel Core i7,128,0
1299,Lenovo,2 in 1 Convertible,16,Intel,Windows,1.3,79866.72,1,1,276.053530085501,Intel Core i7,512,0
1300,Lenovo,Notebook,2,Intel,Windows,1.5,12201.12,0,0,111.93520355955211,Intel Processor,0,0
1301,HP,Notebook,6,AMD,Windows,2.19,40705.92,0,0,100.45466986113651,Intel Core i7,0,1000
1302,Asus,Notebook,4,Intel,Windows,2.2,19660.32,0,0,100.45466986113651,Intel Processor,0,500
